text,label
זמן,he
ерфе,en_from_ru
ANA TVCV,he_from_en
что,ru
how,en
אם,en_from_he
за,ru
когда,ru
יכתחמכ וךא,ru_from_he
ןא,en_from_he
но,ru
and,en
no,en
there,en
שמט,en_from_he
ТМ ЕГТК,he_from_ru
МГЕ,he_from_ru
ф,en_from_ru
ןא שמג,en_from_he
כרםצ,en_from_he
щту нщг,en_from_ru
JUAC,he_from_en
בםוךג,en_from_he
жизнь,ru
yj jyf,ru_from_en
ns,ru_from_en
иге,en_from_ru
lj,ru_from_en
cnfnm,ru_from_en
цфн,en_from_ru
on,en
T<V TVCV,he_from_en
ךח עח,ru_from_he
ברכפכמצ,ru_from_he
HUSG,he_from_en
a,en
חסאטצ,ru_from_he
but,en
עםםג,en_from_he
HUO ZV,he_from_en
he,en
фищге,en_from_ru
ша ерут,en_from_ru
מחלצרח,ru_from_he
רמח טכ,ru_from_he
GHR YUC,he_from_en
vjxm,ru_from_en
שמ,en_from_he
ифсл,en_from_ru
<NHS GFAHU,he_from_en
קף,ru_from_he
into,en
Л,he_from_ru
ршы,en_from_ru
about,en
идти,ru
njkmrj,ru_from_en
will,en
will,en
голова,ru
איקצ,en_from_he
в,ru
цщкл фаеук,en_from_ru
ЕСЛ ПЛ,he_from_ru
АЫР ЛЕ,he_from_ru
pf,ru_from_en
ершы,en_from_ru
גיאהז לנ׳ח,ru_from_he
теперь,ru
щмук ерштл,en_from_ru
as,en
ыфн,en_from_ru
щт дщщл,en_from_ru
нщг ыуу,en_from_ru
נךמנ מחףא,ru_from_he
אם אם,en_from_he
their,en
סמחתד לנ׳ח,ru_from_he
под,ru
цудд ин,en_from_ru
SCR,he_from_en
או,he
VHV,he_from_en
фе цшер,en_from_ru
I,en
ЕГ ПРК,he_from_ru
good,en
MRHL,he_from_en
גאבצ,ru_from_he
HRJ <NHS,he_from_en
RUTV NH,he_from_en
לנ׳ח טא,ru_from_he
מחלצרח,ru_from_he
עח,ru_from_he
о,ru
year,en
ОГФС РЛЫ,he_from_ru
SCR VHV,he_from_en
FSH TO,he_from_en
TR> VHV,he_from_en
בשמ,en_from_he
до,ru
עחך,ru_from_he
new,en
use,en
יש,he
ברכפכמצ עח,ru_from_he
фы,en_from_ru
jyb yt,ru_from_en
по,ru
פךאבצ,ru_from_he
לנ עאיגד/,ru_from_he
אשלק,en_from_he
yj,ru_from_en
but,en
vtcnj ybxnj,ru_from_en
тщ,en_from_ru
year,en
ФЛ,he_from_ru
"ct,z",ru_from_en
FK AO,he_from_en
ZV DO,he_from_en
РГЫП ЯТШ,he_from_ru
ןמ,en_from_he
work,en
ифсл лтщц,en_from_ru
נשבל גשט,en_from_he
תדמצ עאיגד/,ru_from_he
ЕРЗМ,he_from_ru
go,en
איקצ ופ,en_from_he
этот,ru
nj;t,ru_from_en
ТР ПЛ,he_from_ru
jy ybxnj,ru_from_en
ןא,en_from_he
us,en
hfp d,ru_from_en
רחמחיד/,ru_from_he
then,en
иметь,ru
у,ru
מד מד,ru_from_he
איך,he
get,en
ФТФ ПАФРГ,he_from_ru
ЕБМ ЛЕ,he_from_ru
для,ru
ЯМ,he_from_ru
жизнь,ru
םור ךןלק,en_from_he
חיים,he
his,en
'nj jxtym,ru_from_en
сказать,ru
щт,en_from_ru
tt,ru_from_en
ybxnj,ru_from_en
other,en
ЕБМ ЧЗК,he_from_ru
VHV HFUK,he_from_en
חסאטצ,ru_from_he
yb,ru_from_en
RUTV VHV,he_from_en
כן,he
ПЩ СРБ,he_from_ru
שךך,en_from_he
ыщьу,en_from_ru
цршср рук,en_from_ru
ыфн,en_from_ru
ФТФ,he_from_ru
פקםפךק,en_from_he
any,en
ЕГТК,he_from_ru
такой,ru
ЯМ,he_from_ru
gjnjv djn,ru_from_en
דיק נקבשודק,en_from_he
AO,he_from_en
FTI,he_from_en
ащк тщц,en_from_ru
где,ru
год,ru
АЫР ТБР,he_from_ru
dct,ru_from_en
יום,he
АЫР,he_from_ru
׳םרל יק,en_from_he
סמחתד,ru_from_he
z,ru_from_en
פעם,he
yf bp,ru_from_en
KNV HFUK,he_from_en
если,ru
NAPJV NH,he_from_en
לא,he
דבר,he
ירח,he
црщ,en_from_ru
לנ׳ח,ru_from_he
עם,he
היה,he
Ш,en_from_ru
РГБК,he_from_ru
<NHS,he_from_en
her,en
к,ru
сейчас,ru
that,en
םכ,en_from_he
TBH,he_from_en
מים,he
יודע,he
штещ огые,en_from_ru
איןד נק,en_from_he
K,he_from_en
это,ru
back,en
ק,ru_from_he
וחלחגכ,ru_from_he
מה,he
'njn,ru_from_en
gj,ru_from_en
ЕРЗМ ЕГ,he_from_ru
עקא,en_from_he
וד,en_from_he
any,en
kb,ru_from_en
год,ru
TU,he_from_en
ПЩ,he_from_ru
בכה מאעאיצ,ru_from_he
ЕИР ЫСК,he_from_ru
NV,he_from_en
слово,ru
we,en
ולכפ ךחה,ru_from_he
כדי,he
уж,ru
ЕМСМ ОГФС,he_from_ru
ащк,en_from_ru
עושה,he
how,en
lf;t,ru_from_en
ישהק,en_from_he
ершы,en_from_ru
טכ חסאטצ,ru_from_he
איפה,he
׳ןאי,en_from_he
be,en
מה,he
עח,ru_from_he
ни,ru
עם,he
kb nfv,ru_from_en
ילד,he
וךא ףא,ru_from_he
זה,he
ח בגח/,ru_from_he
нщгк вфн,en_from_ru
ФЛ,he_from_ru
cdjq dtcm,ru_from_en
these,en
lkz,ru_from_en
ףא,ru_from_he
ЕСЛ,he_from_ru
at,en
xnj,ru_from_en
אישמ,en_from_he
צט ׳יןבי,en_from_he
ерушк ыру,en_from_ru
הוא,he
TU CH<,he_from_en
way,en
С ЫКД,he_from_ru
׳שמא ןאד,en_from_he
cnjznm r,ru_from_en
ЕРД ЫКД,he_from_ru
голова,ru
חךנט,ru_from_he
КУ,he_from_ru
JUAC HFUK,he_from_en
kbwj,ru_from_en
ршь,en_from_ru
all,en
איך,he
TBH N<H,he_from_en
МГЕ,he_from_ru
who,en
rjulf,ru_from_en
as,en
РФ,he_from_ru
עם,he
טח מח,ru_from_he
GUAV,he_from_en
из,ru
ב,he
ЕРД,he_from_ru
שא,en_from_he
now,en
דקק,en_from_he
other,en
just,en
Л ЧЗК,he_from_ru
THL,he_from_en
know,en
rnj,ru_from_en
yb,ru_from_en
НГС С,he_from_ru
SCR,he_from_en
bvtnm j,ru_from_en
tckb ujl,ru_from_en
עאיגד/ החסצ,ru_from_he
no,en
into,en
ПРК,he_from_ru
ךכףא הד,ru_from_he
RUMV K,he_from_en
מד טא,ru_from_he
ОГФС ПАФРГ,he_from_ru
теперь,ru
want,en
THPV NAPJV,he_from_en
f,ru_from_en
this,en
ה,he
ешьу цршср,en_from_ru
T<V KNV,he_from_en
than,en
no,en
כםר,en_from_he
מי,he
מחמ תדמצ,ru_from_he
ьу,en_from_ru
когда,ru
we,en
иметь,ru
ршь,en_from_ru
ר גד,ru_from_he
еруь,en_from_ru
МРМ,he_from_ru
נק,en_from_he
это,ru
nfv,ru_from_en
אהבה,he
good,en
RUMV FH,he_from_en
ТР ОРРЩ,he_from_ru
V,he_from_en
lf;t,ru_from_en
;bpym xtkjdtr,ru_from_en
TU,he_from_en
its,en
у,ru
"ct,z ns",ru_from_en
фаеук,en_from_ru
ершы ьфлу,en_from_ru
gjnjv,ru_from_en
"ךחה ,מח",ru_from_he
VUT,he_from_en
tckb,ru_from_en
ин,en_from_ru
by,en
םאיקר נק,en_from_he
rjulf,ru_from_en
well,en
cdjq pf,ru_from_en
איפה,he
ЕИР,he_from_ru
весь,ru
DO ZV,he_from_en
тщц,en_from_ru
дщщл штещ,en_from_ru
только,ru
אישא,en_from_he
good,en
cnfnm bp,ru_from_en
people,en
cfv yj,ru_from_en
шеы иге,en_from_ru
ыру,en_from_ru
or,en
ds,ru_from_en
DO ZV,he_from_en
בםוךג טםור,en_from_he
СЕ,he_from_ru
ybxnj,ru_from_en
סאלחגאר גבא,ru_from_he
של,he
׳ןךך עקא,en_from_he
ничто,ru
yf vs,ru_from_en
בםוךג מם׳,en_from_he
HUO XPR,he_from_en
HU<R,he_from_en
כרםצ א׳ם,en_from_he
цщкл,en_from_ru
ךאלח,ru_from_he
as,en
באתז,ru_from_he
ZV,he_from_en
in,en
NH,he_from_en
מק׳,en_from_he
גד ךלז,ru_from_he
надо,ru
gjl e,ru_from_en
׳ןךך,en_from_he
עכשיו,he
כאן,he
ьщые сщгдв,en_from_ru
человек,ru
vtcnj tckb,ru_from_en
עאיגד/,ru_from_he
new,en
ЫКД,he_from_ru
HFUK,he_from_en
очень,ru
זמן,he
החסצ,ru_from_he
yb,ru_from_en
לחם,he
AO,he_from_en
עולם,he
ру црут,en_from_ru
слово,ru
с,ru
если,ru
VHV,he_from_en
dhtvz,ru_from_en
нуфк ыуу,en_from_ru
ФЩ,he_from_ru
КУ,he_from_ru
уж,ru
NHO GHR,he_from_en
ршы фищге,en_from_ru
иу,en_from_ru
גאבצ,ru_from_he
d,ru_from_en
טםור,en_from_he
тот,ru
нщгк,en_from_ru
раз,ru
xnj,ru_from_en
такой,ru
this,en
иу рщц,en_from_ru
האבמח עחך,ru_from_he
до,ru
׳יןבי,en_from_he
כאן,he
pf,ru_from_en
раз,ru
כל,he
וךא,ru_from_he
ша Ш,en_from_ru
צםדא,en_from_he
ерушк еруку,en_from_ru
she,en
׳םוךג,en_from_he
blnb yb,ru_from_en
нщгк,en_from_ru
אני,he
ПАФРГ,he_from_ru
אני,he
about,en
on,en
nj,ru_from_en
YUC SRL,he_from_en
שנםוא איקמ,en_from_he
איק בםוךג,en_from_he
זה,he
what,en
он,ru
מק׳ בםצק,en_from_he
new,en
some,en
tt,ru_from_en
ב,he
only,en
׳ןאי ׳ים,en_from_he
ерушк,en_from_ru
лицо,ru
וד,en_from_he
T< T<,he_from_en
אבל,he
כןרדא צםדא,en_from_he
crfpfnm,ru_from_en
RUMV TCK,he_from_en
ךחה,ru_from_he
יש,he
צט,en_from_he
MRHL,he_from_en
an,en
דבר,he
וחך,ru_from_he
e; lkz,ru_from_en
работа,ru
все,ru
TO,he_from_en
יכול,he
year,en
us,en
ckjdj,ru_from_en
טא מאעאיצ,ru_from_he
ברכפכמצ מחלצרח,ru_from_he
АР,he_from_ru
לא,he
ЗПЩ ФТФ,he_from_ru
чтобы,ru
היה,he
they,en
црут,en_from_ru
עם,he
ctqxfc lf;t,ru_from_en
ифсл,en_from_ru
נ,ru_from_he
ן,en_from_he
ש כרםצ,en_from_he
צםדא םמ,en_from_he
ТРЩ ЕСЛ,he_from_ru
HUO T<,he_from_en
our,en
what,en
ТМ,he_from_ru
אישמ,en_from_he
FTI TUNR,he_from_en
ןמאם ׳ישא,en_from_he
ЕРЗМ,he_from_ru
יןצ שמ,en_from_he
GHR,he_from_en
חךנט במכמצ,ru_from_he
d xtkjdtr,ru_from_en
דבר,he
М,he_from_ru
ашкые дщщл,en_from_ru
шт ыру,en_from_ru
vjxm kbwj,ru_from_en
фдыщ цудд,en_from_ru
КГЬМ ЕМСМ,he_from_ru
ds ckjdj,ru_from_en
ТЕГЫ,he_from_ru
ЕМСМ,he_from_ru
ארץ,he
ПРК,he_from_ru
ПЩ ЕГТК,he_from_ru
בכה כ,ru_from_he
מחמ,ru_from_he
give,en
она,ru
CT,he_from_en
את,he
יכפ,ru_from_he
j tckb,ru_from_en
щмук црут,en_from_ru
ןמאם,en_from_he
good,en
ןמאם,en_from_he
םאיקר,en_from_he
ФЛ ЛОЩ,he_from_ru
all,en
מי,he
how,en
CT THL,he_from_en
<NHS,he_from_en
א׳ם,en_from_he
יום,he
עח יכתחמכ,ru_from_he
מאוד,he
гыу ыуу,en_from_ru
דיק,en_from_he
jy 'nj,ru_from_en
djn,ru_from_en
yj,ru_from_en
ךיקו עח,ru_from_he
אם,he
сщгдв щмук,en_from_ru
׳םרל אןצק,en_from_he
ב,he
вфн,en_from_ru
צט שךדם,en_from_he
הוא,he
these,en
yj nj,ru_from_en
after,en
ПАФРГ,he_from_ru
уж,ru
ПРК ФЩ,he_from_ru
пщщв еруыу,en_from_ru
באתז סמחתד,ru_from_he
у,ru
yj,ru_from_en
HRJ MRHL,he_from_en
its,en
друг,ru
ישהק ׳םרל,en_from_he
צםדא יןצ,en_from_he
XPR PGO,he_from_en
משפחה,he
ВЩ,he_from_ru
tt,ru_from_en
быть,ru
החסצ רחמחיד/,ru_from_he
מחלצרח חטכ,ru_from_he
an,en
щерук ыру,en_from_ru
под,ru
all,en
דיק איק,en_from_he
теперь,ru
С,he_from_ru
ее,ru
ךיקו,ru_from_he
use,en
האבמח ךיקו,ru_from_he
עולם,he
теперь,ru
лицо,ru
KNV,he_from_en
в,ru
ыру ршы,en_from_ru
что,ru
חךנט,ru_from_he
בםצק,en_from_he
איש,he
come,en
тоже,ru
חודא,en_from_he
our,en
לא,he
they,en
рук ршы,en_from_ru
צט,en_from_he
ПГФМ ФТФ,he_from_ru
use,en
year,en
׳ים םור,en_from_he
FK <NHS,he_from_en
но,ru
ьу дщщл,en_from_ru
מים,he
him,en
hfp bp,ru_from_en
",מחמ",ru_from_he
RUMV GO,he_from_en
ПЩ,he_from_ru
под,ru
стоять,ru
גם,he
up,en
сказать,ru
ин щмук,en_from_ru
АЫР,he_from_ru
cfv njn,ru_from_en
סאלחגאר,ru_from_he
T<V FH,he_from_en
РКО,he_from_ru
ша фтв,en_from_ru
ЛЕ ТР,he_from_ru
все,ru
vjxm j,ru_from_en
ее,ru
ыуу ешьу,en_from_ru
after,en
יכפ,ru_from_he
כאן,he
ТЕГЫ ТР,he_from_ru
М,he_from_ru
כרםצ,en_from_he
здесь,ru
дом,ru
kbwj cfv,ru_from_en
РГЫП ОГФС,he_from_ru
АЫР,he_from_ru
גיאהז,ru_from_he
xnj nj,ru_from_en
׳ק דקק,en_from_he
׳שמא נק,en_from_he
",מחמ",ru_from_he
HKS MRHL,he_from_en
yt,ru_from_en
"ct,z dtcm",ru_from_en
AO,he_from_en
CH<,he_from_en
ты,ru
kbwj,ru_from_en
שךדם שא,en_from_he
ешьу,en_from_ru
ujl cnfnm,ru_from_en
חיים,he
где,ru
םאיקר,en_from_he
גבא,ru_from_he
"gthdsq hf,jnf",ru_from_en
еруыу ин,en_from_ru
jyb nj,ru_from_en
идти,ru
ешьу ыфн,en_from_ru
into,en
тще пщщв,en_from_ru
any,en
ЛТМ,he_from_ru
עם,en_from_he
lj r,ru_from_en
что,ru
כדי,he
GUKO,he_from_en
фдд,en_from_ru
КУ,he_from_ru
по,ru
היה,he
не,ru
ןמ מק׳,en_from_he
лтщц акщь,en_from_ru
'njn,ru_from_en
ילד,he
ZNI JUAC,he_from_en
ше цу,en_from_ru
vjxm njn,ru_from_en
מק׳,en_from_he
ns yb,ru_from_en
get,en
црфе еруку,en_from_ru
к,ru
црфе еруку,en_from_ru
אם,en_from_he
TUNR,he_from_en
new,en
היה,he
нуфк пщ,en_from_ru
HU<R V,he_from_en
רק,he
БТРЫ,he_from_ru
DO HUSG,he_from_en
"kbwj ,snm",ru_from_en
מה,he
щк,en_from_ru
איקצ,en_from_he
ТР,he_from_ru
their,en
םר ןמ,en_from_he
we,en
дело,ru
цфн иге,en_from_ru
cnfnm,ru_from_en
ли,ru
מק׳ איןמל,en_from_he
РГЩ,he_from_ru
ЕРЗМ ТР,he_from_ru
איןד,en_from_he
слово,ru
new,en
from,en
ntgthm,ru_from_en
צריך,he
этот,ru
dct,ru_from_en
אשלק,en_from_he
ин ыру,en_from_ru
ךכףא,ru_from_he
слово,ru
T<V,he_from_en
jyb r,ru_from_en
כל,he
цфте,en_from_ru
פקםפךק וד,en_from_he
מד רכר,ru_from_he
or,en
׳םוךג אןצק,en_from_he
цшер ершы,en_from_ru
אא,ru_from_he
ירח,he
GFAHU GHR,he_from_en
вот,ru
של,he
njn,ru_from_en
АЛ,he_from_ru
ЯМ,he_from_ru
не,ru
cnfnm,ru_from_en
של,he
VHV VHV,he_from_en
РГЫП ТБР,he_from_ru
ерун ерушк,en_from_ru
משפחה,he
HKS KT,he_from_en
פכ,ru_from_he
ЕГТК,he_from_ru
rjulf ujkjdf,ru_from_en
צריך,he
any,en
גם,he
new,en
фаеук,en_from_ru
кто,ru
то,ru
מם,en_from_he
עםםג יןצ,en_from_he
рщц ерут,en_from_ru
שמט,en_from_he
дщщл,en_from_ru
ОРРЩ,he_from_ru
an,en
РЛЫ Л,he_from_ru
цшер,en_from_ru
פעם,he
חיים,he
ЛЕ КГЬМ,he_from_ru
איק,en_from_he
стать,ru
из,ru
РГЫП ПГФМ,he_from_ru
HUO HUO,he_from_en
МГЕ КГЬМ,he_from_ru
до,ru
bp crfpfnm,ru_from_en
bvtnm,ru_from_en
ךיקו גיאהז,ru_from_he
ירח,he
цшдд цршср,en_from_ru
vjxm z,ru_from_en
עח גד,ru_from_he
о,ru
d cnfnm,ru_from_en
החסצ רכרח/,ru_from_he
мочь,ru
טנ,ru_from_he
דם יקר,en_from_he
THPV GO,he_from_en
גד,ru_from_he
ZNI,he_from_en
םוא גשט,en_from_he
d,ru_from_en
שמש,he
TR>,he_from_en
иге ершы,en_from_ru
TUNR T<,he_from_en
מם םר,en_from_he
'njn yf,ru_from_en
אם בםוךג,en_from_he
жизнь,ru
ult,ru_from_en
כםר,en_from_he
RUTV CH<,he_from_en
מי,he
БТРЫ,he_from_ru
акщь дшлу,en_from_ru
первый,ru
CH< K,he_from_en
well,en
yflj d,ru_from_en
out,en
if,en
האבמח,ru_from_he
когда,ru
ьфлу,en_from_ru
ןמ,en_from_he
קף,ru_from_he
ANA FH,he_from_en
ЕБМ ТР,he_from_ru
מי,he
׳םרל איקרק,en_from_he
VHV ZV,he_from_en
сщьу пшму,en_from_ru
get,en
ОРРЩ ЧЗК,he_from_ru
kbwj,ru_from_en
חךנט,ru_from_he
year,en
дело,ru
מם׳ אשלק,en_from_he
of,en
ז,ru_from_he
GO,he_from_en
HUO PGO,he_from_en
מם׳ פקםפךק,en_from_he
come,en
vtcnj,ru_from_en
טםו דקק,en_from_he
"xnj,s",ru_from_en
глаз,ru
жизнь,ru
שם,he
кто,ru
לא,he
NV,he_from_en
טכךח,ru_from_he
KT,he_from_en
how,en
חט,ru_from_he
עכשיו,he
в,ru
ךח בגח/,ru_from_he
HUSG,he_from_en
себя,ru
БТРЫ С,he_from_ru
שמש,he
год,ru
you,en
лицо,ru
АЫР ЯТШ,he_from_ru
ANA,he_from_en
ерштл фдыщ,en_from_ru
фищге ерут,en_from_ru
цщкл дшлу,en_from_ru
kbwj,ru_from_en
צק,en_from_he
נקבשודק,en_from_he
דרך,he
יותר,he
щерук,en_from_ru
עםםג ׳ןךך,en_from_he
פכ,ru_from_he
фдыщ,en_from_ru
דבר,he
r,ru_from_en
FSH,he_from_en
her,en
тщ,en_from_ru
to,en
גיאהז לנ,ru_from_he
рук ыщ,en_from_ru
XPR FK,he_from_en
dct kbwj,ru_from_en
еруь,en_from_ru
VUT THA,he_from_en
цшер пщ,en_from_ru
ךחה עחך,ru_from_he
МГЕ РГЫП,he_from_ru
сейчас,ru
K,he_from_en
also,en
ни,ru
lj,ru_from_en
лтщц цщкл,en_from_ru
лтщц нщгк,en_from_ru
צריך,he
быть,ru
ПГЛЩ,he_from_ru
HKS,he_from_en
РГЫП,he_from_ru
сказать,ru
фтв,en_from_ru
KT V,he_from_en
фаеук вфн,en_from_ru
yj,ru_from_en
до,ru
גד טנ,ru_from_he
ршы сщгдв,en_from_ru
מכה מכה,ru_from_he
עם,he
нщгк,en_from_ru
מאוד,he
цршср фтв,en_from_ru
ЕБ ЕКЮ,he_from_ru
׳יןבי,en_from_he
נוא,en_from_he
TVCV,he_from_en
דיק,en_from_he
ЫКД,he_from_ru
THPV,he_from_en
под,ru
NTUS KT,he_from_en
ב מד,ru_from_he
ל,he
עכשיו,he
תמיד,he
НГС ТМ,he_from_ru
КГЬМ,he_from_ru
וךא,ru_from_he
YUC GHR,he_from_en
lheu,ru_from_en
нуфк щк,en_from_ru
אם,en_from_he
גבא מח,ru_from_he
сказать,ru
цшер,en_from_ru
איש,he
РГБК СЕ,he_from_ru
она,ru
gthdsq,ru_from_en
דבר,he
מם׳,en_from_he
םמ אןצק,en_from_he
איקדק,en_from_he
עכשיו,he
FTI <NHS,he_from_en
щту вщ,en_from_ru
с,ru
מים,he
עקא ןאד,en_from_he
you,en
ефлу,en_from_ru
טח עח,ru_from_he
נהאמצ,ru_from_he
jyf yflj,ru_from_en
make,en
ק,ru_from_he
рщц,en_from_ru
МГЕ,he_from_ru
עח,ru_from_he
מח,ru_from_he
over,en
RUTV,he_from_en
за,ru
тоже,ru
ПГЛЩ,he_from_ru
החסצ פךאבצ,ru_from_he
dhtvz,ru_from_en
z pf,ru_from_en
them,en
אישא איקט,en_from_he
רואה,he
TR>,he_from_en
K,he_from_en
cnfnm,ru_from_en
מםא שמ,en_from_he
because,en
אתה,he
сфт цщкл,en_from_ru
"סמחתד ,מח",ru_from_he
gjnjv cfv,ru_from_en
чтобы,ru
קהקמ שמט,en_from_he
HU<R,he_from_en
тоже,ru
ЯМ АР,he_from_ru
לחם,he
נהאמצ רחוךכ,ru_from_he
בא/סכב,ru_from_he
של,he
AO,he_from_en
"kbwj ct,z",ru_from_en
על,he
היה,he
וד צק,en_from_he
jyf c,ru_from_en
מתי,he
быть,ru
свой,ru
because,en
здесь,ru
ןאד,en_from_he
к,ru
טנ טנ,ru_from_he
ЯТШ ЕБ,he_from_ru
יודע,he
ф,en_from_ru
ру лтщц,en_from_ru
НГС ЕИР,he_from_ru
ANA,he_from_en
время,ru
אהבה,he
если,ru
היה,he
טנסמח,ru_from_he
гыу,en_from_ru
ЗПЩ РФ,he_from_ru
ерштл цшдд,en_from_ru
ЛЕ,he_from_ru
ךלז,ru_from_he
כ,ru_from_he
לנ׳ח סמחתד,ru_from_he
РАГЛ,he_from_ru
only,en
быть,ru
צק ׳ןךך,en_from_he
םמךט,en_from_he
из,ru
אישא ׳ןאי,en_from_he
даже,ru
ZV,he_from_en
all,en
pltcm e;,ru_from_en
ещ сфт,en_from_ru
человек,ru
שךך,en_from_he
акщь,en_from_ru
חודא,en_from_he
׳ןךך גשט,en_from_he
עיר,he
ЯМ ПЛ,he_from_ru
שךדם ׳ןךך,en_from_he
T< FTI,he_from_en
гы ифсл,en_from_ru
נשבל דשט,en_from_he
к,ru
than,en
מי,he
בכה מד,ru_from_he
make,en
עם,he
из,ru
bp,ru_from_en
даже,ru
her,en
ףא וךא,ru_from_he
עכשיו,he
NAPJV,he_from_en
me,en
идти,ru
these,en
ершы,en_from_ru
אהבה,he
about,en
GO,he_from_en
his,en
вы,ru
ерфе ыщьу,en_from_ru
will,en
tckb yb,ru_from_en
good,en
ЕКЮ,he_from_ru
шт,en_from_ru
иусфгыу,en_from_ru
црут ща,en_from_ru
yj ljv,ru_from_en
נךמנ בכה,ru_from_he
ЯМ,he_from_ru
црщ щт,en_from_ru
׳ישא,en_from_he
очень,ru
בגח/,ru_from_he
lj,ru_from_en
время,ru
ult,ru_from_en
kbwj yflj,ru_from_en
рук црут,en_from_ru
נפ עחמחה,ru_from_he
ckjdj,ru_from_en
גבא מח,ru_from_he
штещ цщгдв,en_from_ru
ашкые,en_from_ru
כן,he
где,ru
ТР РФ,he_from_ru
ח,ru_from_he
טח,ru_from_he
ша умут,en_from_ru
who,en
kb lheu,ru_from_en
HA,he_from_en
ПРК СРБ,he_from_ru
РФ ЬКРД,he_from_ru
ЕГТК ФЩ,he_from_ru
but,en
идти,ru
םאיקר,en_from_he
ьн,en_from_ru
עחמחה מחמ,ru_from_he
תמיד,he
TBH,he_from_en
тот,ru
FSH RUMV,he_from_en
טכךח ב,ru_from_he
ша ьн,en_from_ru
טוב,he
get,en
do,en
נק,en_from_he
щту,en_from_ru
сщьу ершы,en_from_ru
ךכףא,ru_from_he
вфн,en_from_ru
כרםצ ןא,en_from_he
but,en
איפה,he
быть,ru
rfr f,ru_from_en
יכול,he
слово,ru
TVCV HUSG,he_from_en
to,en
иметь,ru
דרך,he
םכ,en_from_he
nj dct,ru_from_en
איקט ׳ןאי,en_from_he
דבר,he
ctqxfc ult,ru_from_en
all,en
ТЕГЫ ОРРЩ,he_from_ru
ל,he
מחמ,ru_from_he
בא/סכב חט,ru_from_he
בית,he
םמךט,en_from_he
tckb ns,ru_from_en
rfr,ru_from_en
dtcm,ru_from_en
גבא רכר,ru_from_he
ZNI FTI,he_from_en
z,ru_from_en
איקןר נוא,en_from_he
day,en
מחףא,ru_from_he
ТР АШ,he_from_ru
איק,en_from_he
ЯТШ,he_from_ru
over,en
ру,en_from_ru
מי,he
ьн ыщ,en_from_ru
KT KT,he_from_en
NAPJV,he_from_en
ЯМ ЕРД,he_from_ru
an,en
GFAHU THA,he_from_en
ЗПЩ,he_from_ru
nfrjq,ru_from_en
ЬКРД ФЛ,he_from_ru
and,en
за,ru
גחמ ברכפכמצ,ru_from_he
;t,ru_from_en
ыщьу,en_from_ru
םמ שךך,en_from_he
умут,en_from_ru
e,ru_from_en
ЕКЮ,he_from_ru
צםדא יןד,en_from_he
ג,ru_from_he
האבמח,ru_from_he
at,en
ПРК,he_from_ru
יכתחמכ ךיקו,ru_from_he
njn,ru_from_en
דבר,he
НГС ТФЗОМ,he_from_ru
там,ru
קף ףנפטצ,ru_from_he
how,en
HUSG,he_from_en
עולם,he
ב,he
באתז,ru_from_he
מאוד,he
ТФЗОМ КГЕМ,he_from_ru
כן,he
מם׳ ודק,en_from_he
о,ru
גם,en_from_he
ли,ru
over,en
ckjdj ntgthm,ru_from_en
ецщ,en_from_ru
כםר,en_from_he
ТРЩ ПЩ,he_from_ru
יש,he
she,en
SCR THPV,he_from_en
"hf,jnf",ru_from_en
סאלחגאר פךאבצ,ru_from_he
אןצק,en_from_he
ב,he
ZNI,he_from_en
חיים,he
штещ фе,en_from_ru
דקק ךןלק,en_from_he
most,en
AK,he_from_en
"רכרח/ ,מח",ru_from_he
ז,ru_from_he
םכ ךםםל,en_from_he
THA HU<R,he_from_en
פקםפךק ש,en_from_he
גשט,en_from_he
למם׳ אם,en_from_he
אישמ,en_from_he
עם,he
גיאהז בגח/,ru_from_he
djn bvtnm,ru_from_en
еруь цщгдв,en_from_ru
TR> KNV,he_from_en
в,ru
ТР,he_from_ru
ЕЩ ЕИР,he_from_ru
ujkjdf,ru_from_en
jlby,ru_from_en
стать,ru
как,ru
NHO,he_from_en
дело,ru
ZV,he_from_en
АЕШ,he_from_ru
я,ru
rjulf,ru_from_en
иге фтн,en_from_ru
цу нщг,en_from_ru
ЕСЛ,he_from_ru
םאיקר ךןלק,en_from_he
тщ шт,en_from_ru
ТР ЕРД,he_from_ru
יכפ סאלחגאר,ru_from_he
ךכףא,ru_from_he
NHO,he_from_en
иметь,ru
רק,he
ЯМ ТР,he_from_ru
rjnjhsq,ru_from_en
ljv nfv,ru_from_en
HA YUC,he_from_en
RUTV PGO,he_from_en
РКО,he_from_ru
ЯМ,he_from_ru
מח החסצ,ru_from_he
kbwj,ru_from_en
РГЩ,he_from_ru
ФЩ ПГЛЩ,he_from_ru
בית,he
ТРЩ ЕЩ,he_from_ru
איקןר עםםג,en_from_he
'njn ctqxfc,ru_from_en
быть,ru
МРМ ПРК,he_from_ru
щт фдыщ,en_from_ru
"rfrjq ,snm",ru_from_en
משפחה,he
KT,he_from_en
יןד,en_from_he
на,ru
ds,ru_from_en
ЬКРД М,he_from_ru
other,en
NHO V,he_from_en
JHHO,he_from_en
ЧЗК РГБК,he_from_ru
к,ru
FH C,he_from_en
цу,en_from_ru
he,en
MRHL GK,he_from_en
איןד,en_from_he
cfv bp,ru_from_en
щге,en_from_ru
на,ru
работа,ru
djn dhtvz,ru_from_en
גאבצ,ru_from_he
what,en
dct,ru_from_en
потом,ru
